Time,Day,Year,Quarter,Quarter Progress,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Speed,Conditions,Class
900,5,2016,Summer,0.092592593,78.1,62.1,0.58,30.11,10,11.5,Clear,Empty
900,5,2015,Summer,0.611111111,81,69.1,0.67,29.94,10,10.4,Clear,Empty
900,0,2016,Summer,0.648148148,79,66,0.64,29.98,10,5.8,Clear,Moderately Busy
900,1,2015,Other,0,60.1,48,0.64,30.02,10,9.2,Overcast,Moderately Busy
900,4,2015,Fall,0.152173913,64.9,61,0.87,30.28,10,8.1,Clear,Moderately Busy
900,6,2015,Fall,0.47826087,46,39.9,0.79,30.37,10,3.5,Clear,Empty
900,2,2015,Fall,0.815217391,42.1,32,0.67,30.27,10,12.7,Clear,Moderately Busy
900,1,2016,Winter,0.293333333,32,25,0.75,29.99,10,15,Overcast,Busy
900,4,2016,Winter,0.706666667,30.9,15.1,0.52,30.3,10,5.8,Clear,Moderately Busy
900,1,2016,Spring,0.378378378,43,41,0.93,29.88,6,9.2,Overcast,Moderately Busy
900,3,2016,Spring,0.783783784,73,66.9,0.81,29.93,10,10.4,Clear,Moderately Busy
900,1,2016,Summer,0.666666667,80.1,64.9,0.6,30.06,10,3.5,Clear,Busy
900,2,2015,Other,0,61,53.1,0.75,30.18,10,4.6,Overcast,Moderately Busy
900,5,2015,Fall,0.163043478,64.9,61,0.87,30.29,10,0,Clear,Empty
900,0,2016,Other,0,60.1,46.9,0.62,29.99,10,5.8,Clear,Moderately Busy
900,0,2015,Fall,0.489130435,45,41,0.86,30.44,10,0,Clear,Busy
900,2,2016,Winter,0.306666667,26.1,16,0.66,30.27,10,9.2,Overcast,Busy
900,5,2016,Winter,0.72,37,25,0.62,29.99,10,11.5,Clear,Not Busy
900,2,2016,Spring,0.391891892,42.1,37.9,0.85,29.92,10,8.1,Overcast,Moderately Busy
900,4,2016,Spring,0.797297297,70,66,0.87,29.92,5,11.5,Light Thunderstorms and Rain,Moderately Busy
900,0,2016,Summer,0.12962963,81,62.1,0.52,30.03,10,11.5,Clear,Moderately Busy
900,0,2015,Summer,0.648148148,77,69.1,0.76,30.03,10,6.9,Clear,Moderately Busy
900,2,2016,Summer,0.685185185,81,64.9,0.58,30.01,10,0,Clear,Moderately Busy
900,3,2015,Other,0,62.1,53.1,0.72,30.22,10,0,Clear,Moderately Busy
900,1,2016,Other,0,57,37.9,0.49,29.83,10,10.4,Clear,Busy
900,1,2015,Fall,0.5,54,43,0.66,30.26,10,10.4,Clear,Busy
900,3,2016,Winter,0.32,34,28,0.79,29.65,10,12.7,Overcast,Busy
900,0,2016,Other,0,42.1,36,0.79,30.03,10,13.8,Overcast,Not Busy
900,3,2016,Spring,0.405405405,43,37.9,0.82,29.9,10,10.4,Overcast,Moderately Busy
900,5,2016,Spring,0.810810811,72,64.9,0.78,29.88,10,15,Overcast,Not Busy
900,1,2016,Summer,0.148148148,64.4,53.6,0.68,30.18,10,11.5,Overcast,Moderately Busy
900,1,2015,Summer,0.666666667,80.1,66,0.62,29.97,10,8.1,Clear,Moderately Busy
900,3,2016,Summer,0.703703704,75.9,70,0.82,29.91,10,5.8,Clear,Moderately Busy
900,4,2015,Other,0,66.9,57.9,0.73,30.15,10,0,Clear,Moderately Busy
900,0,2015,Fall,0.184782609,69.1,64.9,0.87,30.03,10,4.6,Overcast,Busy
900,2,2016,Other,0,51.1,46.9,0.86,29.87,10,8.1,Mostly Cloudy,Moderately Busy
900,2,2015,Fall,0.510869565,55,54,0.96,29.42,3,10.4,Overcast,Busy
900,0,2015,Other,0,30.9,27,0.85,30.14,3,19.6,Light Freezing Rain,Not Busy
900,4,2016,Winter,0.333333333,23,10.9,0.6,30.04,10,3.5,Clear,Moderately Busy
900,0,2016,Winter,0.746666667,36,28,0.73,29.88,10,12.7,Overcast,Busy
900,1,2016,Spring,0,43,36,0.76,30.35,8,6.9,Clear,Moderately Busy
900,4,2016,Spring,0.418918919,43,39,0.86,30.09,10,9.2,Overcast,Moderately Busy
900,2,2016,Summer,0.166666667,68,52,0.56,30.15,10,4.6,Clear,Moderately Busy
900,2,2015,Summer,0.685185185,79,71.1,0.77,29.97,10,12.7,Overcast,Moderately Busy
900,4,2016,Summer,0.722222222,75,69.1,0.82,29.94,10,4.6,Overcast,Busy
900,1,2015,Fall,0.195652174,60.1,55,0.83,30.06,10,19.6,Overcast,Busy
900,3,2016,Other,0,62.1,55.9,0.8,30.18,10,13.8,Overcast,Busy
900,3,2015,Fall,0.52173913,37.9,32,0.79,29.62,10,18.4,Overcast,Busy
900,1,2015,Other,0,33.1,30.9,0.92,29.87,10,9.2,Overcast,Not Busy
900,5,2016,Winter,0.346666667,36,32,0.86,29.69,10,5.8,Clear,Not Busy
900,2,2016,Spring,0.013513514,48,30.9,0.52,29.95,10,12.7,Mostly Cloudy,Moderately Busy
900,5,2016,Spring,0.432432432,46,41,0.83,30.08,7,6.9,Overcast,Empty
900,0,2016,Spring,0.837837838,75.9,57.9,0.54,30.03,10,0,Clear,Not Busy
900,3,2016,Summer,0.185185185,72,53.1,0.51,30.05,10,6.9,Mostly Cloudy,Moderately Busy
900,3,2015,Summer,0.703703704,75,57,0.53,30.06,10,10.4,Clear,Moderately Busy
900,5,2016,Summer,0.740740741,72,64.9,0.78,29.98,10,10.4,Overcast,Not Busy
900,2,2015,Fall,0.206521739,57,43,0.59,30.23,10,13.8,Overcast,Busy
900,4,2016,Other,0,61,59,0.93,30.17,1.8,8.1,Light Rain,Moderately Busy
900,4,2015,Fall,0.532608696,42.1,37.9,0.85,30.15,10,0,Clear,Moderately Busy
900,0,2015,Fall,0.869565217,39.9,34,0.79,30.22,10,8.1,Overcast,Moderately Busy
900,2,2015,Other,0,28,25,0.88,30.2,3,4.6,Light Snow,Not Busy
900,3,2016,Spring,0.027027027,59,55.9,0.9,29.32,10,13.8,Light Rain,Moderately Busy
900,1,2016,Spring,0.851351351,73,53.1,0.49,30.01,10,6.9,Clear,Busy
900,4,2015,Summer,0.722222222,77,60.1,0.56,30,10,12.7,Partly Cloudy,Moderately Busy
900,6,2016,Summer,0.759259259,73,64.9,0.76,30.05,10,3.5,Mostly Cloudy,Not Busy
900,0,2015,Other,0,64,62.1,0.93,30.1,3,0,Mostly Cloudy,Moderately Busy
900,5,2015,Fall,0.543478261,45,42.1,0.9,29.93,6,8.1,Light Rain,Empty
930,0,2016,Winter,0.373333333,35.1,30.9,0.85,30.05,10,3.5,Clear,Busy
930,1,2016,Winter,0.76,28,24.1,0.85,29.82,10,13.8,Overcast,Busy
930,4,2016,Spring,0.040540541,41,35.1,0.79,29.75,10,4.6,Overcast,Busy
930,6,2016,Spring,0.445945946,44.1,43,0.96,30.04,1.5,11.5,Overcast,Empty
930,2,2016,Spring,0.864864865,64.9,63,0.93,29.96,4,0,Light Rain,Moderately Busy
930,2,2015,Summer,0.166666667,63,53.1,0.7,29.99,10,6.9,Mostly Cloudy,Moderately Busy
930,4,2016,Summer,0.203703704,66,54,0.65,30.06,10,10.4,Mostly Cloudy,Moderately Busy
930,5,2015,Summer,0.740740741,80.1,55.9,0.43,29.98,10,9.2,Partly Cloudy,Empty
930,1,2015,Other,0,81,71.1,0.72,30.05,9,5.8,Clear,Not Busy
930,3,2016,Other,0,70,60.1,0.71,30.19,10,13.8,Scattered Clouds,Not Busy
930,3,2015,Fall,0.217391304,55.9,43,0.62,30.35,10,17.3,Mostly Cloudy,Busy
930,6,2015,Fall,0.554347826,57,37.9,0.49,29.9,10,10.4,Clear,Empty
930,1,2015,Fall,0.880434783,39,30.9,0.73,29.86,10,13.8,Mostly Cloudy,Busy
930,1,2016,Winter,0.386666667,37,32,0.82,29.93,8,15,Overcast,Busy
930,2,2016,Winter,0.773333333,23,-2.9,0.32,30.23,10,8.1,Clear,Busy
930,5,2016,Spring,0.054054054,33.1,28,0.82,29.51,4,9.2,Light Snow,Not Busy
930,0,2016,Spring,0.459459459,51.1,35.1,0.54,30.09,10,10.4,Clear,Busy
930,3,2016,Spring,0.878378378,73,48,0.41,30.04,10,10.4,Clear,Moderately Busy
930,3,2015,Summer,0.185185185,60.1,53.1,0.78,30.04,10,13.8,Overcast,Not Busy
930,5,2016,Summer,0.222222222,68,46,0.45,30.19,10,0,Clear,Not Busy
930,6,2015,Summer,0.759259259,84,60.1,0.44,29.81,10,17.3,Clear,Empty
930,2,2015,Other,0,82,68,0.62,30.05,10,6.9,Clear,Not Busy
930,4,2016,Other,0,69.1,55,0.61,30.3,10,8.1,Scattered Clouds,Moderately Busy
930,4,2015,Fall,0.22826087,55,42.1,0.62,30.38,10,16.1,Clear,Busy
930,0,2015,Fall,0.565217391,64,46,0.52,29.99,10,10.4,Clear,Busy
930,2,2015,Fall,0.891304348,32,30,0.92,29.77,7,4.6,Overcast,Busy
930,6,2016,Other,0,28.9,21,0.72,30.18,10,10.4,Overcast,Empty
930,2,2016,Winter,0.4,37,32,0.82,29.6,10,13.8,Overcast,Busy
930,3,2016,Winter,0.786666667,30.9,27,0.85,30.1,6,9.2,Overcast,Busy
930,6,2016,Spring,0.067567568,37,19.9,0.5,29.95,10,17.3,Partly Cloudy,Empty
930,1,2016,Spring,0.472972973,60.1,37.9,0.44,29.96,10,5.8,Partly Cloudy,Moderately Busy
930,4,2016,Spring,0.891891892,73,51.1,0.46,30.08,10,3.5,Clear,Moderately Busy
930,6,2016,Summer,0.240740741,71.1,52,0.51,30.11,10,10.4,Clear,Not Busy
930,3,2015,Other,0,82.9,68,0.6,29.94,10,9.2,Clear,Not Busy
930,5,2015,Fall,0.239130435,51.1,39,0.63,30.26,10,11.5,Overcast,Not Busy
930,1,2015,Fall,0.576086957,61,53.1,0.75,30.15,10,9.2,Clear,Busy
930,3,2015,Fall,0.902173913,34,30.9,0.89,30.3,10,8.1,Overcast,Busy
930,0,2016,Winter,0,26.1,19.9,0.78,30.5,7,9.2,Overcast,Busy
930,3,2016,Winter,0.413333333,24.1,12.9,0.62,30.27,10,11.5,Clear,Busy
930,4,2016,Winter,0.8,32,17.1,0.54,30.24,10,4.6,Clear,Busy
930,0,2016,Spring,0.081081081,33.1,26.1,0.75,30.14,10,16.1,Overcast,Busy
930,2,2016,Spring,0.486486486,46.4,37.4,0.71,29.76,10,18.4,Overcast,Busy
930,5,2016,Spring,0.905405405,66.9,59,0.76,29.85,5,8.1,Light Rain,Not Busy
930,0,2016,Summer,0.259259259,68,61,0.78,29.92,8,5.8,Overcast,Moderately Busy
930,1,2015,Summer,0.796296296,77,51.1,0.4,29.97,10,8.1,Clear,Not Busy
930,4,2015,Other,0,71.1,66,0.84,30.05,10,4.6,Overcast,Not Busy
930,6,2015,Fall,0.25,53.1,48.9,0.86,30.23,10,8.1,Overcast,Empty
930,2,2015,Fall,0.586956522,57,57,1,30.16,4,9.2,Overcast,Busy
930,4,2015,Fall,0.913043478,37,33.1,0.86,30.56,6,6.9,Clear,Busy
930,1,2016,Winter,0.013333333,25,19,0.78,30.57,10,11.5,Clear,Busy
930,4,2016,Winter,0.426666667,28,21.9,0.78,30.4,8,9.2,Clear,Busy
930,5,2016,Winter,0.813333333,36,33.1,0.89,30.07,4,8.1,Overcast,Not Busy
930,1,2016,Spring,0.094594595,34,17.1,0.5,30.5,10,8.1,Clear,Moderately Busy
930,3,2016,Spring,0.5,52,39.9,0.63,30.03,10,11.5,Partly Cloudy,Moderately Busy
930,6,2016,Spring,0.918918919,66.9,55.9,0.68,29.68,10,13.8,Overcast,Moderately Busy
930,6,2015,Summer,0.240740741,78.1,60.1,0.54,30.09,10,4.6,Clear,Empty
930,1,2016,Summer,0.277777778,77,64,0.64,29.9,10,6.9,Overcast,Moderately Busy
930,2,2015,Summer,0.814814815,78.1,52,0.4,30.06,10,0,Clear,Not Busy
930,0,2015,Fall,0.260869565,57.9,55,0.9,30.22,9,8.1,Overcast,Busy
930,3,2015,Fall,0.597826087,66,55.9,0.7,30.01,10,16.1,Clear,Busy
930,5,2015,Fall,0.923913043,34,30.9,0.89,30.66,6,6.9,Partly Cloudy,Moderately Busy
930,2,2016,Winter,0.026666667,30,19.9,0.66,30.33,10,10.4,Clear,Busy
930,5,2016,Winter,0.44,32,21.9,0.66,30.28,8,8.1,Clear,Not Busy
930,6,2016,Winter,0.826666667,39,30,0.7,30.22,7,19.6,Scattered Clouds,Empty
930,2,2016,Spring,0.108108108,46,41,0.83,29.59,10,11.5,Overcast,Busy
930,4,2016,Spring,0.513513514,64.9,41,0.42,29.99,10,4.6,Clear,Busy
930,0,2016,Spring,0.932432432,77,53.1,0.43,29.66,10,8.1,Clear,Moderately Busy
930,0,2015,Summer,0.259259259,79,68,0.69,29.97,7,12.7,Partly Cloudy,Moderately Busy
930,2,2016,Summer,0.296296296,73,68,0.84,29.78,10,4.6,Clear,Moderately Busy
930,3,2015,Summer,0.833333333,73.9,63,0.68,29.97,10,8.1,Clear,Not Busy
930,1,2016,Other,0,82,72,0.71,30.06,10,10.4,Mostly Cloudy,Not Busy
930,1,2015,Fall,0.27173913,60.8,53.6,0.77,30.2,10,3.5,Overcast,Busy
930,4,2015,Fall,0.608695652,48.9,39,0.69,29.98,10,13.8,Overcast,Busy
930,6,2015,Fall,0.934782609,39,33.1,0.79,30.34,7,6.9,Clear,Moderately Busy
930,3,2016,Winter,0.04,36,25,0.64,30.15,10,8.1,Overcast,Busy
930,6,2016,Winter,0.453333333,41,28.9,0.62,29.81,10,11.5,Partly Cloudy,Empty
930,0,2016,Winter,0.84,57,43,0.59,29.91,10,16.1,Clear,Busy
930,3,2016,Spring,0.121621622,37,32,0.82,29.65,9,12.7,Overcast,Moderately Busy
930,5,2016,Spring,0.527027027,57,37.9,0.49,29.82,10,18.4,Scattered Clouds,Not Busy
930,1,2016,Spring,0.945945946,61,48.9,0.64,29.87,10,11.5,Overcast,Moderately Busy
930,1,2015,Summer,0.277777778,63,51.1,0.65,30,10,12.7,Overcast,Moderately Busy
930,3,2016,Summer,0.314814815,78.1,66.9,0.68,29.83,10,4.6,Scattered Clouds,Moderately Busy
930,4,2015,Summer,0.851851852,75.9,57,0.52,29.94,10,9.2,Clear,Not Busy
930,2,2015,Fall,0.282608696,66,54,0.65,30.17,10,5.8,Clear,Busy
930,5,2015,Fall,0.619565217,48,35.1,0.61,30.3,10,9.2,Clear,Not Busy
930,0,2015,Fall,0.945652174,33.1,33.1,1,30.28,0.2,0,Fog,Busy
930,4,2016,Winter,0.053333333,37.9,37.9,1,29.82,1.5,4.6,Light Rain,Busy
930,0,2016,Winter,0.466666667,28.9,21.9,0.75,29.68,10,11.5,Overcast,Busy
930,1,2016,Winter,0.853333333,64,51.1,0.63,29.89,10,15,Clear,Busy
930,4,2016,Spring,0.135135135,34,33.1,0.96,29.78,3,5.8,Overcast,Busy
930,6,2016,Spring,0.540540541,60.1,34,0.38,29.97,10,6.9,Clear,Empty
930,2,2016,Spring,0.959459459,62.1,48,0.6,30.03,10,9.2,Clear,Moderately Busy
930,2,2015,Summer,0.296296296,62.1,52,0.7,30.14,10,5.8,Clear,Not Busy
930,4,2016,Summer,0.333333333,82,69.1,0.65,29.81,10,13.8,Partly Cloudy,Moderately Busy
930,5,2015,Summer,0.87037037,78.1,64.9,0.64,29.93,10,4.6,Clear,Empty
930,1,2015,Other,0,77,72,0.84,29.84,7,12.7,Partly Cloudy,Not Busy
930,3,2016,Other,0,73,69.1,0.87,29.89,10,5.8,Scattered Clouds,Moderately Busy
930,3,2015,Fall,0.293478261,63,54,0.72,30.03,10,10.4,Mostly Cloudy,Busy
930,6,2015,Fall,0.630434783,46.9,28.9,0.5,30.47,10,9.2,Clear,Empty
930,1,2015,Fall,0.956521739,42.1,37,0.82,29.97,7,9.2,Overcast,Busy
930,5,2016,Winter,0.066666667,36,35.1,0.97,29.88,4,5.8,Overcast,Not Busy
930,1,2016,Winter,0.48,15.1,7,0.7,29.88,10,13.8,Overcast,Busy
930,2,2016,Winter,0.866666667,61,57,0.87,29.88,9,9.2,Overcast,Busy
930,5,2016,Spring,0.148648649,28.9,10.9,0.47,30.29,10,10.4,Clear,Not Busy
930,0,2016,Spring,0.554054054,55.9,44.1,0.64,30.01,10,18.4,Overcast,Busy
930,3,2016,Spring,0.972972973,68,48.9,0.5,30.02,10,8.1,Overcast,Moderately Busy
930,3,2015,Summer,0.314814815,63,55.9,0.78,30.02,10,6.9,Overcast,Not Busy
930,5,2016,Summer,0.351851852,73,57.9,0.59,30.01,10,13.8,Partly Cloudy,Moderately Busy
930,6,2015,Summer,0.888888889,69.1,64.9,0.87,29.99,4,0,Mostly Cloudy,Empty
930,2,2015,Other,0,69.1,55.9,0.63,30.04,10,9.2,Clear,Not Busy
930,4,2016,Other,0,75,68,0.79,29.94,10,6.9,Clear,Not Busy
930,4,2015,Fall,0.304347826,55.9,46.9,0.72,30.16,10,11.5,Overcast,Busy
930,0,2015,Fall,0.641304348,48,32,0.54,30.31,10,3.5,Clear,Busy
930,2,2015,Fall,0.967391304,46,39.9,0.79,29.73,9,8.1,Clear,Moderately Busy
930,6,2016,Winter,0.08,14,7,0.74,29.98,10,13.8,Overcast,Empty
930,2,2016,Winter,0.493333333,12.9,1,0.59,30.08,10,13.8,Mostly Cloudy,Busy
930,3,2016,Winter,0.88,46.9,39,0.74,30.12,10,6.9,Mostly Cloudy,Moderately Busy
930,6,2016,Spring,0.162162162,41,26.1,0.55,29.89,10,23,Overcast,Empty
930,1,2016,Spring,0.567567568,53.1,51.1,0.93,29.9,3,12.7,Light Rain,Moderately Busy
930,4,2016,Spring,0.986486486,78.1,68,0.71,30.01,10,5.8,Clear,Moderately Busy
930,4,2015,Summer,0.333333333,72,59,0.64,30.13,10,3.5,Clear,Not Busy
930,6,2016,Summer,0.37037037,75.9,55.9,0.5,30.06,10,5.8,Clear,Moderately Busy
930,0,2015,Summer,0.907407407,79,66.9,0.66,29.89,10,6.9,Mostly Cloudy,Not Busy
930,3,2015,Other,0,66.9,55,0.66,30.01,10,4.6,Mostly Cloudy,Not Busy
930,5,2016,Other,0,69.1,66,0.9,29.8,10,9.2,Light Rain,Empty
930,5,2015,Fall,0.315217391,55.9,46,0.69,30.24,10,8.1,Clear,Not Busy
930,1,2015,Fall,0.652173913,50,35.1,0.57,30.14,10,0,Clear,Busy
930,3,2015,Fall,0.97826087,53.1,39,0.59,29.55,10,17.3,Clear,Moderately Busy
930,0,2016,Winter,0.093333333,3.9,-5.1,0.66,30.15,10,3.5,Clear,Busy
930,3,2016,Winter,0.506666667,12,0,0.59,30.38,10,6.9,Clear,Busy
930,4,2016,Winter,0.893333333,44.1,34,0.68,30.4,10,8.1,Clear,Moderately Busy
930,0,2016,Spring,0.175675676,46.9,34,0.61,29.88,10,13.8,Clear,Busy
930,2,2016,Spring,0.581081081,55.9,55,0.97,30.08,7,3.5,Overcast,Busy
930,5,2016,Spring,1,84.9,64.9,0.51,29.95,10,6.9,Clear,Empty
930,5,2015,Summer,0.351851852,75.9,60.1,0.58,30.16,10,0,Clear,Empty
930,0,2016,Summer,0.388888889,82,69.1,0.65,29.95,10,6.9,Clear,Moderately Busy
930,1,2015,Summer,0.925925926,75,63,0.66,30.06,10,5.8,Partly Cloudy,Not Busy
930,4,2015,Fall,0,62.1,59,0.9,30,10,8.1,Overcast,Not Busy
930,6,2015,Fall,0.326086957,62.1,48,0.6,29.85,10,11.5,Clear,Empty
930,2,2015,Fall,0.663043478,54,39.9,0.59,29.88,10,13.8,Clear,Busy
930,4,2015,Fall,0.989130435,46.9,33.1,0.59,29.84,10,5.8,Clear,Not Busy
930,1,2016,Winter,0.106666667,7,-2.9,0.64,29.99,10,20.7,Clear,Busy
930,4,2016,Winter,0.52,19.9,10,0.65,30.19,10,17.3,Mostly Cloudy,Busy
930,5,2016,Winter,0.906666667,48,43,0.83,30.2,5,0,Haze,Moderately Busy
930,1,2016,Spring,0.189189189,39.9,21,0.47,30.4,10,5.8,Clear,Moderately Busy
930,3,2016,Spring,0.594594595,64,62.1,0.93,29.93,1.2,6.9,Overcast,Moderately Busy
930,6,2015,Summer,0.37037037,73.4,66.2,0.78,30.02,9,0,Overcast,Empty
930,1,2016,Summer,0.407407407,82,71.1,0.69,29.82,10,12.7,Mostly Cloudy,Moderately Busy
930,2,2015,Summer,0.944444444,71.1,59,0.66,30.21,10,5.8,Scattered Clouds,Not Busy
930,5,2015,Fall,0.010869565,60.1,46.9,0.62,30.09,10,12.7,Clear,Empty
930,0,2016,Other,0,71.1,53.1,0.53,30.14,10,9.2,Clear,Not Busy
930,0,2015,Fall,0.336956522,68,55,0.63,29.54,10,15,Clear,Busy
930,3,2015,Fall,0.673913043,45,42.1,0.9,29.46,8,19.6,Overcast,Busy
930,5,2015,Fall,1,46.9,46.9,1,29.97,0.2,0,Fog,Empty
930,2,2016,Winter,0.12,7,-2,0.67,30.15,10,9.2,Overcast,Busy
930,5,2016,Winter,0.533333333,8.1,-7.1,0.5,30.65,10,9.2,Clear,Not Busy
930,6,2016,Winter,0.92,46.9,45,0.93,29.87,4,12.7,Light Rain,Not Busy
930,2,2016,Spring,0.202702703,45,30,0.56,30.36,10,0,Mostly Cloudy,Busy
930,4,2016,Spring,0.608108108,60.1,39.9,0.47,30.02,10,12.7,Clear,Busy
930,0,2016,Other,0,71.1,48.9,0.45,30.04,10,4.6,Clear,Not Busy
930,0,2015,Summer,0.388888889,70,66.9,0.9,29.74,10,10.4,Partly Cloudy,Not Busy
930,2,2016,Summer,0.425925926,81,70,0.69,29.88,10,15,Mostly Cloudy,Not Busy
930,3,2015,Summer,0.962962963,79,59,0.5,30.11,10,10.4,Clear,Moderately Busy
930,1,2016,Other,0,73.9,60.1,0.62,30.06,10,6.9,Clear,Not Busy
930,1,2015,Fall,0.347826087,52,41,0.66,29.71,10,13.8,Overcast,Busy
930,4,2015,Fall,0.684782609,39.9,27,0.6,30.02,10,19.6,Partly Cloudy,Busy
930,3,2016,Winter,0.133333333,34,28,0.79,29.72,10,8.1,Clear,Busy
930,6,2016,Winter,0.546666667,16,5,0.62,30.34,10,12.7,Overcast,Empty
930,0,2016,Winter,0.933333333,46.9,43,0.86,29.73,8,0,Overcast,Busy
930,3,2016,Spring,0.216216216,50,27,0.41,30.33,10,6.9,Clear,Moderately Busy
930,5,2016,Spring,0.621621622,45,32,0.6,30,10,21.9,Overcast,Empty
930,1,2016,Other,0,75,61,0.62,29.91,10,5.8,Clear,Not Busy
930,1,2015,Summer,0.407407407,75.9,64.9,0.69,29.64,10,16.1,Mostly Cloudy,Moderately Busy
930,3,2016,Summer,0.444444444,79,64,0.6,29.89,10,10.4,Clear,Moderately Busy
930,4,2015,Summer,0.981481481,75.9,68,0.76,30.13,10,9.2,Partly Cloudy,Not Busy
930,0,2015,Fall,0.032608696,66.9,51.1,0.57,30.07,10,13.8,Clear,Not Busy
930,2,2016,Other,0,70,59,0.68,30.27,10,5.8,Clear,Empty
930,2,2015,Fall,0.358695652,51.1,39,0.63,30.02,10,6.9,Clear,Busy
930,5,2015,Fall,0.695652174,43,28,0.56,30.32,10,11.5,Clear,Not Busy
930,0,2015,Other,0,50,46,0.86,29.26,10,11.5,Mostly Cloudy,Not Busy
930,4,2016,Winter,0.146666667,39.9,37.9,0.93,29.44,7,9.2,Overcast,Busy
930,0,2016,Winter,0.56,23,19.9,0.88,29.95,5,8.1,Overcast,Busy
930,1,2016,Winter,0.946666667,48,45,0.89,29.81,3,9.2,Overcast,Busy
930,4,2016,Spring,0.22972973,54,32,0.43,30.27,10,6.9,Clear,Busy
930,6,2016,Spring,0.635135135,45,23,0.42,30.17,10,13.8,Clear,Empty
930,2,2016,Other,0,80.1,68,0.67,29.75,10,10.4,Clear,Not Busy
930,2,2015,Summer,0.425925926,64.9,55,0.7,30.03,10,8.1,Overcast,Not Busy
930,4,2016,Summer,0.462962963,72,55.9,0.57,29.97,10,11.5,Mostly Cloudy,Moderately Busy
930,5,2015,Summer,1,81,66.9,0.62,30.13,10,6.9,Clear,Empty
930,1,2015,Fall,0.043478261,72,55,0.55,30.22,10,11.5,Clear,Not Busy
930,3,2016,Other,0,70,60.1,0.71,30.26,10,8.1,Clear,Empty
930,3,2015,Fall,0.369565217,55,39,0.55,30.02,10,6.9,Overcast,Busy
930,6,2015,Fall,0.706521739,55,33.1,0.43,30.26,10,10.4,Clear,Empty
930,1,2015,Other,0,39.9,34,0.79,29.95,10,5.8,Overcast,Not Busy
930,5,2016,Winter,0.16,28,19.9,0.72,29.91,10,9.2,Clear,Not Busy
930,1,2016,Winter,0.573333333,28,21,0.75,29.88,9,3.5,Overcast,Busy
930,2,2016,Winter,0.96,48,39,0.71,29.53,10,21.9,Mostly Cloudy,Moderately Busy
930,5,2016,Spring,0.243243243,64,43,0.46,30.32,10,4.6,Clear,Not Busy
930,0,2016,Spring,0.648648649,61,37.9,0.42,30.11,10,15,Clear,Busy
930,3,2016,Other,0,69.1,61,0.75,29.83,10,11.5,Overcast,Not Busy
930,3,2015,Summer,0.444444444,66.9,60.1,0.79,30.05,7,10.4,Light Rain,Moderately Busy
930,5,2016,Summer,0.481481481,72,55,0.55,30.16,10,3.5,Scattered Clouds,Moderately Busy
930,2,2015,Fall,0.054347826,73,54,0.51,30.23,10,13.8,Clear,Empty
930,4,2016,Other,0,73,62.1,0.68,30.02,10,15,Clear,Empty
930,4,2015,Fall,0.380434783,48.9,34,0.56,30.3,10,10.4,Partly Cloudy,Busy
930,0,2015,Fall,0.717391304,55.9,35.1,0.45,30.15,10,13.8,Clear,Busy
930,2,2015,Other,0,44.1,42.1,0.93,29.64,7,13.8,Overcast,Not Busy
930,6,2016,Winter,0.173333333,1.9,-11,0.55,30.14,10,16.1,Partly Cloudy,Empty
930,2,2016,Winter,0.586666667,26.1,15.1,0.63,30.27,10,6.9,Clear,Busy
930,3,2016,Winter,0.973333333,46.9,27,0.46,29.84,10,17.3,Clear,Moderately Busy
930,6,2016,Spring,0.256756757,66.9,42.1,0.4,30.42,10,0,Clear,Empty
930,1,2016,Spring,0.662162162,50,41,0.71,30.27,10,10.4,Overcast,Moderately Busy
930,4,2016,Other,0,73.9,55.9,0.53,30.09,10,6.9,Clear,Not Busy
930,4,2015,Summer,0.462962963,82,72,0.71,29.78,10,6.9,Clear,Not Busy
930,6,2016,Summer,0.5,69.1,64.9,0.87,29.96,10,20.7,Mostly Cloudy,Moderately Busy
930,0,2015,Other,0,84,66.9,0.56,30.04,10,6.9,Clear,Not Busy
930,3,2015,Fall,0.065217391,73.9,60.1,0.62,30.02,10,11.5,Scattered Clouds,Not Busy
930,5,2016,Other,0,72,63,0.73,29.92,10,6.9,Mostly Cloudy,Empty
930,5,2015,Fall,0.391304348,42.1,23,0.47,30.51,10,8.1,Mostly Cloudy,Empty
930,1,2015,Fall,0.72826087,55,48,0.77,29.95,10,15,Overcast,Busy
930,3,2015,Other,0,30.9,19.9,0.64,29.91,10,16.1,Overcast,Empty
930,3,2016,Winter,0.6,32,24.1,0.73,30.4,8,12.7,Partly Cloudy,Busy
930,4,2016,Winter,0.986666667,39,30,0.7,30.1,10,5.8,Overcast,Not Busy
930,0,2016,Spring,0.27027027,73,44.1,0.35,30.32,10,3.5,Clear,Busy
930,2,2016,Spring,0.675675676,55,42.1,0.62,30.28,10,6.9,Clear,Busy
930,5,2016,Other,0,79,53.1,0.4,30.23,10,0,Clear,Empty
930,5,2015,Summer,0.481481481,78.1,68,0.71,29.88,10,13.8,Mostly Cloudy,Empty
930,0,2016,Summer,0.518518519,79,62.1,0.56,30.16,10,10.4,Clear,Moderately Busy
930,1,2015,Other,0,75,64,0.69,29.87,10,6.9,Partly Cloudy,Not Busy
930,4,2015,Fall,0.076086957,73.4,66.2,0.78,29.85,10,9.2,Mostly Cloudy,Not Busy
930,6,2016,Other,0,70,55,0.59,30.01,6,3.5,Haze,Empty
