Year,Month,Day,Time,Quarter,Quarter Progress,Class
2015.0,7.0,18.0,900,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,930,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1000,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1030,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1100,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1130,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1200,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1230,Summer,0.48148148148148145,Not Busy
2015.0,7.0,18.0,1300,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1330,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1400,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1430,Summer,0.48148148148148145,Empty
2015.0,7.0,18.0,1500,Summer,0.48148148148148145,Empty
