Year,Month,Day,Time,Quarter,Quarter Progress,Class
2015.0,7.0,2.0,730,Summer,0.166666666667,Empty
2015.0,7.0,2.0,800,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,830,Summer,0.166666666667,Moderately Busy
2015.0,7.0,2.0,900,Summer,0.166666666667,Moderately Busy
2015.0,7.0,2.0,930,Summer,0.166666666667,Moderately Busy
2015.0,7.0,2.0,1000,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1030,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1100,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1130,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1200,Summer,0.166666666667,Moderately Busy
2015.0,7.0,2.0,1230,Summer,0.166666666667,Moderately Busy
2015.0,7.0,2.0,1300,Summer,0.166666666667,Moderately Busy
2015.0,7.0,2.0,1330,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1400,Summer,0.166666666667,Moderately Busy
2015.0,7.0,2.0,1430,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1500,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1530,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1600,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1630,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1700,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1730,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1800,Summer,0.166666666667,Empty
2015.0,7.0,2.0,1830,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,1900,Summer,0.166666666667,Empty
2015.0,7.0,2.0,1930,Summer,0.166666666667,Not Busy
2015.0,7.0,2.0,2000,Summer,0.166666666667,Empty
2015.0,7.0,2.0,2030,Summer,0.166666666667,Empty
2015.0,7.0,2.0,2100,Summer,0.166666666667,Empty
2015.0,7.0,2.0,2130,Summer,0.166666666667,Empty
2015.0,7.0,3.0,700,Summer,0.185185185185,Empty
2015.0,7.0,3.0,730,Summer,0.185185185185,Empty
2015.0,7.0,3.0,800,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,830,Summer,0.185185185185,Moderately Busy
2015.0,7.0,3.0,900,Summer,0.185185185185,Moderately Busy
2015.0,7.0,3.0,930,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1000,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1030,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1100,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1130,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1200,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1230,Summer,0.185185185185,Moderately Busy
2015.0,7.0,3.0,1300,Summer,0.185185185185,Moderately Busy
2015.0,7.0,3.0,1330,Summer,0.185185185185,Moderately Busy
2015.0,7.0,3.0,1400,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1430,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1500,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1530,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1600,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1630,Summer,0.185185185185,Not Busy
2015.0,7.0,3.0,1700,Summer,0.185185185185,Empty
2015.0,7.0,3.0,1730,Summer,0.185185185185,Empty
2015.0,7.0,3.0,1800,Summer,0.185185185185,Empty
2015.0,7.0,3.0,1830,Summer,0.185185185185,Empty
2015.0,7.0,3.0,1900,Summer,0.185185185185,Empty
2015.0,7.0,3.0,1930,Summer,0.185185185185,Empty
2015.0,7.0,3.0,2000,Summer,0.185185185185,Empty
2015.0,7.0,3.0,2030,Summer,0.185185185185,Empty
2015.0,7.0,3.0,2100,Summer,0.185185185185,Empty
2015.0,7.0,6.0,930,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1000,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1030,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1100,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1130,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1200,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1230,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1300,Summer,0.240740740741,Not Busy
2015.0,7.0,6.0,1330,Summer,0.240740740741,Not Busy
2015.0,7.0,6.0,1400,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1430,Summer,0.240740740741,Not Busy
2015.0,7.0,6.0,1500,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1530,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1600,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1630,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1700,Summer,0.240740740741,Empty
2015.0,7.0,6.0,1730,Summer,0.240740740741,Empty
2015.0,7.0,0.0,730,Summer,0.259259259259,Empty
2015.0,7.0,0.0,800,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,830,Summer,0.259259259259,Moderately Busy
2015.0,7.0,0.0,900,Summer,0.259259259259,Moderately Busy
2015.0,7.0,0.0,930,Summer,0.259259259259,Moderately Busy
2015.0,7.0,0.0,1000,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1030,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1100,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1130,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1200,Summer,0.259259259259,Moderately Busy
2015.0,7.0,0.0,1230,Summer,0.259259259259,Moderately Busy
2015.0,7.0,0.0,1300,Summer,0.259259259259,Moderately Busy
2015.0,7.0,0.0,1330,Summer,0.259259259259,Moderately Busy
2015.0,7.0,0.0,1400,Summer,0.259259259259,Moderately Busy
2015.0,7.0,0.0,1430,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1500,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1530,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1600,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1630,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1700,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1730,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1800,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1830,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,1900,Summer,0.259259259259,Empty
2015.0,7.0,0.0,1930,Summer,0.259259259259,Not Busy
2015.0,7.0,0.0,2000,Summer,0.259259259259,Empty
2015.0,7.0,0.0,2030,Summer,0.259259259259,Empty
2015.0,7.0,0.0,2100,Summer,0.259259259259,Empty
2015.0,7.0,0.0,2130,Summer,0.259259259259,Empty
2015.0,7.0,1.0,730,Summer,0.277777777778,Empty
2015.0,7.0,1.0,800,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,830,Summer,0.277777777778,Moderately Busy
2015.0,7.0,1.0,900,Summer,0.277777777778,Moderately Busy
2015.0,7.0,1.0,930,Summer,0.277777777778,Moderately Busy
2015.0,7.0,1.0,1000,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1030,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1100,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1130,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1200,Summer,0.277777777778,Moderately Busy
2015.0,7.0,1.0,1230,Summer,0.277777777778,Moderately Busy
2015.0,7.0,1.0,1300,Summer,0.277777777778,Moderately Busy
2015.0,7.0,1.0,1330,Summer,0.277777777778,Moderately Busy
2015.0,7.0,1.0,1400,Summer,0.277777777778,Moderately Busy
2015.0,7.0,1.0,1430,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1500,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1530,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1600,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1630,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1700,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1730,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1800,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1830,Summer,0.277777777778,Not Busy
2015.0,7.0,1.0,1900,Summer,0.277777777778,Empty
2015.0,7.0,1.0,1930,Summer,0.277777777778,Empty
2015.0,7.0,1.0,2000,Summer,0.277777777778,Empty
2015.0,7.0,1.0,2030,Summer,0.277777777778,Empty
2015.0,7.0,1.0,2100,Summer,0.277777777778,Empty
2015.0,7.0,1.0,2130,Summer,0.277777777778,Empty
2015.0,7.0,2.0,700,Summer,0.296296296296,Empty
2015.0,7.0,2.0,730,Summer,0.296296296296,Empty
2015.0,7.0,2.0,800,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,830,Summer,0.296296296296,Moderately Busy
2015.0,7.0,2.0,900,Summer,0.296296296296,Moderately Busy
2015.0,7.0,2.0,930,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1000,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1030,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1100,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1130,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1200,Summer,0.296296296296,Moderately Busy
2015.0,7.0,2.0,1230,Summer,0.296296296296,Moderately Busy
2015.0,7.0,2.0,1300,Summer,0.296296296296,Moderately Busy
2015.0,7.0,2.0,1330,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1400,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1430,Summer,0.296296296296,Moderately Busy
2015.0,7.0,2.0,1500,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1530,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1600,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1630,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1700,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1730,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1800,Summer,0.296296296296,Not Busy
2015.0,7.0,2.0,1830,Summer,0.296296296296,Empty
2015.0,7.0,2.0,1900,Summer,0.296296296296,Empty
2015.0,7.0,2.0,1930,Summer,0.296296296296,Empty
2015.0,7.0,2.0,2000,Summer,0.296296296296,Empty
2015.0,7.0,2.0,2030,Summer,0.296296296296,Empty
2015.0,7.0,2.0,2100,Summer,0.296296296296,Empty
2015.0,7.0,3.0,730,Summer,0.314814814815,Empty
2015.0,7.0,3.0,800,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,830,Summer,0.314814814815,Moderately Busy
2015.0,7.0,3.0,900,Summer,0.314814814815,Moderately Busy
2015.0,7.0,3.0,930,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1000,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1030,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1100,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1130,Summer,0.314814814815,Moderately Busy
2015.0,7.0,3.0,1200,Summer,0.314814814815,Moderately Busy
2015.0,7.0,3.0,1230,Summer,0.314814814815,Moderately Busy
2015.0,7.0,3.0,1300,Summer,0.314814814815,Moderately Busy
2015.0,7.0,3.0,1330,Summer,0.314814814815,Moderately Busy
2015.0,7.0,3.0,1400,Summer,0.314814814815,Moderately Busy
2015.0,7.0,3.0,1430,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1500,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1530,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1600,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1630,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1700,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1730,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1800,Summer,0.314814814815,Not Busy
2015.0,7.0,3.0,1830,Summer,0.314814814815,Empty
2015.0,7.0,3.0,1900,Summer,0.314814814815,Empty
2015.0,7.0,3.0,1930,Summer,0.314814814815,Empty
2015.0,7.0,3.0,2000,Summer,0.314814814815,Empty
2015.0,7.0,3.0,2030,Summer,0.314814814815,Empty
2015.0,7.0,3.0,2100,Summer,0.314814814815,Empty
2015.0,7.0,4.0,730,Summer,0.333333333333,Empty
2015.0,7.0,4.0,800,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,830,Summer,0.333333333333,Moderately Busy
2015.0,7.0,4.0,900,Summer,0.333333333333,Moderately Busy
2015.0,7.0,4.0,930,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1000,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1030,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1100,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1130,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1200,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1230,Summer,0.333333333333,Moderately Busy
2015.0,7.0,4.0,1300,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1330,Summer,0.333333333333,Moderately Busy
2015.0,7.0,4.0,1400,Summer,0.333333333333,Moderately Busy
2015.0,7.0,4.0,1430,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1500,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1530,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1600,Summer,0.333333333333,Empty
2015.0,7.0,4.0,1630,Summer,0.333333333333,Not Busy
2015.0,7.0,4.0,1700,Summer,0.333333333333,Empty
2015.0,7.0,5.0,730,Summer,0.351851851852,Empty
2015.0,7.0,5.0,800,Summer,0.351851851852,Empty
2015.0,7.0,5.0,830,Summer,0.351851851852,Empty
2015.0,7.0,5.0,900,Summer,0.351851851852,Empty
2015.0,7.0,5.0,930,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1000,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1030,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1100,Summer,0.351851851852,Not Busy
2015.0,7.0,5.0,1130,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1200,Summer,0.351851851852,Not Busy
2015.0,7.0,5.0,1230,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1300,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1330,Summer,0.351851851852,Not Busy
2015.0,7.0,5.0,1400,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1430,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1500,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1530,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1600,Summer,0.351851851852,Empty
2015.0,7.0,5.0,1630,Summer,0.351851851852,Empty
2015.0,7.0,6.0,800,Summer,0.37037037037,Empty
2015.0,7.0,6.0,930,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1000,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1030,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1100,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1130,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1200,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1230,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1300,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1330,Summer,0.37037037037,Not Busy
2015.0,7.0,6.0,1400,Summer,0.37037037037,Not Busy
2015.0,7.0,6.0,1430,Summer,0.37037037037,Not Busy
2015.0,7.0,6.0,1500,Summer,0.37037037037,Not Busy
2015.0,7.0,6.0,1530,Summer,0.37037037037,Not Busy
2015.0,7.0,6.0,1600,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1630,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1700,Summer,0.37037037037,Empty
2015.0,7.0,6.0,1730,Summer,0.37037037037,Empty
2015.0,7.0,0.0,730,Summer,0.388888888889,Empty
2015.0,7.0,0.0,800,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,830,Summer,0.388888888889,Moderately Busy
2015.0,7.0,0.0,900,Summer,0.388888888889,Moderately Busy
2015.0,7.0,0.0,930,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1000,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1030,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1100,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1130,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1200,Summer,0.388888888889,Moderately Busy
2015.0,7.0,0.0,1230,Summer,0.388888888889,Moderately Busy
2015.0,7.0,0.0,1300,Summer,0.388888888889,Moderately Busy
2015.0,7.0,0.0,1330,Summer,0.388888888889,Moderately Busy
2015.0,7.0,0.0,1400,Summer,0.388888888889,Moderately Busy
2015.0,7.0,0.0,1430,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1500,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1530,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1600,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1630,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1700,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1730,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1800,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,1830,Summer,0.388888888889,Empty
2015.0,7.0,0.0,1900,Summer,0.388888888889,Empty
2015.0,7.0,0.0,1930,Summer,0.388888888889,Not Busy
2015.0,7.0,0.0,2000,Summer,0.388888888889,Empty
2015.0,7.0,0.0,2030,Summer,0.388888888889,Empty
2015.0,7.0,0.0,2100,Summer,0.388888888889,Empty
2015.0,7.0,0.0,2130,Summer,0.388888888889,Empty
2015.0,7.0,1.0,730,Summer,0.407407407407,Empty
2015.0,7.0,1.0,800,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,830,Summer,0.407407407407,Moderately Busy
2015.0,7.0,1.0,900,Summer,0.407407407407,Moderately Busy
2015.0,7.0,1.0,930,Summer,0.407407407407,Moderately Busy
2015.0,7.0,1.0,1000,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1030,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1100,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1130,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1200,Summer,0.407407407407,Moderately Busy
2015.0,7.0,1.0,1230,Summer,0.407407407407,Moderately Busy
2015.0,7.0,1.0,1300,Summer,0.407407407407,Moderately Busy
2015.0,7.0,1.0,1330,Summer,0.407407407407,Moderately Busy
2015.0,7.0,1.0,1400,Summer,0.407407407407,Moderately Busy
2015.0,7.0,1.0,1430,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1500,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1530,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1600,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1630,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1700,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1730,Summer,0.407407407407,Not Busy
2015.0,7.0,1.0,1800,Summer,0.407407407407,Empty
2015.0,7.0,1.0,1830,Summer,0.407407407407,Empty
2015.0,7.0,1.0,1900,Summer,0.407407407407,Empty
2015.0,7.0,1.0,1930,Summer,0.407407407407,Empty
2015.0,7.0,1.0,2000,Summer,0.407407407407,Empty
2015.0,7.0,1.0,2030,Summer,0.407407407407,Empty
2015.0,7.0,1.0,2100,Summer,0.407407407407,Empty
2015.0,7.0,1.0,2130,Summer,0.407407407407,Empty
2015.0,7.0,2.0,700,Summer,0.425925925926,Empty
2015.0,7.0,2.0,730,Summer,0.425925925926,Empty
2015.0,7.0,2.0,800,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,830,Summer,0.425925925926,Moderately Busy
2015.0,7.0,2.0,900,Summer,0.425925925926,Moderately Busy
2015.0,7.0,2.0,930,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1000,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1030,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1100,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1130,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1200,Summer,0.425925925926,Moderately Busy
2015.0,7.0,2.0,1230,Summer,0.425925925926,Moderately Busy
2015.0,7.0,2.0,1300,Summer,0.425925925926,Moderately Busy
2015.0,7.0,2.0,1330,Summer,0.425925925926,Moderately Busy
2015.0,7.0,2.0,1400,Summer,0.425925925926,Moderately Busy
2015.0,7.0,2.0,1430,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1500,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1530,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1600,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1630,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1700,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1730,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1800,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1830,Summer,0.425925925926,Not Busy
2015.0,7.0,2.0,1900,Summer,0.425925925926,Empty
2015.0,7.0,2.0,1930,Summer,0.425925925926,Empty
2015.0,7.0,2.0,2000,Summer,0.425925925926,Empty
2015.0,7.0,2.0,2030,Summer,0.425925925926,Empty
2015.0,7.0,2.0,2100,Summer,0.425925925926,Empty
2015.0,7.0,2.0,2130,Summer,0.425925925926,Empty
2015.0,7.0,3.0,630,Summer,0.444444444444,Empty
2015.0,7.0,3.0,730,Summer,0.444444444444,Empty
2015.0,7.0,3.0,800,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,830,Summer,0.444444444444,Moderately Busy
2015.0,7.0,3.0,900,Summer,0.444444444444,Moderately Busy
2015.0,7.0,3.0,930,Summer,0.444444444444,Moderately Busy
2015.0,7.0,3.0,1000,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1030,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1100,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1130,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1200,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1230,Summer,0.444444444444,Moderately Busy
2015.0,7.0,3.0,1300,Summer,0.444444444444,Moderately Busy
2015.0,7.0,3.0,1330,Summer,0.444444444444,Moderately Busy
2015.0,7.0,3.0,1400,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1430,Summer,0.444444444444,Moderately Busy
2015.0,7.0,3.0,1500,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1530,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1600,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1630,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1700,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1730,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1800,Summer,0.444444444444,Not Busy
2015.0,7.0,3.0,1830,Summer,0.444444444444,Empty
2015.0,7.0,3.0,1900,Summer,0.444444444444,Empty
2015.0,7.0,3.0,1930,Summer,0.444444444444,Empty
2015.0,7.0,3.0,2000,Summer,0.444444444444,Empty
2015.0,7.0,3.0,2030,Summer,0.444444444444,Empty
2015.0,7.0,3.0,2100,Summer,0.444444444444,Empty
2015.0,7.0,3.0,2130,Summer,0.444444444444,Empty
2015.0,7.0,4.0,700,Summer,0.462962962963,Empty
2015.0,7.0,4.0,730,Summer,0.462962962963,Empty
2015.0,7.0,4.0,800,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,830,Summer,0.462962962963,Moderately Busy
2015.0,7.0,4.0,900,Summer,0.462962962963,Moderately Busy
2015.0,7.0,4.0,930,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1000,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1030,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1100,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1130,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1200,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1230,Summer,0.462962962963,Moderately Busy
2015.0,7.0,4.0,1300,Summer,0.462962962963,Moderately Busy
2015.0,7.0,4.0,1330,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1400,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1430,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1500,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1530,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1600,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1630,Summer,0.462962962963,Not Busy
2015.0,7.0,4.0,1730,Summer,0.462962962963,Empty
2015.0,7.0,5.0,800,Summer,0.481481481481,Empty
2015.0,7.0,5.0,830,Summer,0.481481481481,Empty
2015.0,7.0,5.0,900,Summer,0.481481481481,Empty
2015.0,7.0,5.0,930,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1000,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1030,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1100,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1130,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1200,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1230,Summer,0.481481481481,Not Busy
2015.0,7.0,5.0,1300,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1330,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1400,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1430,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1500,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1530,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1600,Summer,0.481481481481,Empty
2015.0,7.0,5.0,1630,Summer,0.481481481481,Empty
2015.0,7.0,6.0,900,Summer,0.5,Empty
2015.0,7.0,6.0,930,Summer,0.5,Empty
2015.0,7.0,6.0,1000,Summer,0.5,Empty
2015.0,7.0,6.0,1030,Summer,0.5,Empty
2015.0,7.0,6.0,1100,Summer,0.5,Empty
2015.0,7.0,6.0,1130,Summer,0.5,Empty
2015.0,7.0,6.0,1200,Summer,0.5,Empty
2015.0,7.0,6.0,1230,Summer,0.5,Empty
2015.0,7.0,6.0,1300,Summer,0.5,Not Busy
2015.0,7.0,6.0,1330,Summer,0.5,Not Busy
2015.0,7.0,6.0,1400,Summer,0.5,Empty
2015.0,7.0,6.0,1430,Summer,0.5,Empty
2015.0,7.0,6.0,1500,Summer,0.5,Not Busy
2015.0,7.0,6.0,1530,Summer,0.5,Empty
2015.0,7.0,6.0,1600,Summer,0.5,Not Busy
2015.0,7.0,6.0,1630,Summer,0.5,Empty
2015.0,7.0,6.0,1700,Summer,0.5,Empty
2015.0,7.0,6.0,1730,Summer,0.5,Empty
2015.0,7.0,0.0,700,Summer,0.518518518519,Empty
2015.0,7.0,0.0,730,Summer,0.518518518519,Empty
2015.0,7.0,0.0,800,Summer,0.518518518519,Not Busy
2015.0,7.0,0.0,830,Summer,0.518518518519,Moderately Busy
2015.0,7.0,0.0,900,Summer,0.518518518519,Moderately Busy
2015.0,7.0,0.0,930,Summer,0.518518518519,Moderately Busy
2015.0,7.0,0.0,1000,Summer,0.518518518519,Not Busy
2015.0,7.0,0.0,1030,Summer,0.518518518519,Not Busy
2015.0,7.0,0.0,1100,Summer,0.518518518519,Not Busy
2015.0,7.0,0.0,1130,Summer,0.518518518519,Not Busy
